"Step","efb0_16-06_5h20m30s - val_ACC","efb0_16-06_5h20m30s - val_ACC__MIN","efb0_16-06_5h20m30s - val_ACC__MAX","efb0_16-06_5h27m35s - val_ACC","efb0_16-06_5h27m35s - val_ACC__MIN","efb0_16-06_5h27m35s - val_ACC__MAX","efb0_16-06_5h13m15s - val_ACC","efb0_16-06_5h13m15s - val_ACC__MIN","efb0_16-06_5h13m15s - val_ACC__MAX","dn201_15-06_17h24m23s - val_ACC","dn201_15-06_17h24m23s - val_ACC__MIN","dn201_15-06_17h24m23s - val_ACC__MAX","inception_16-06_0h26m42s - val_ACC","inception_16-06_0h26m42s - val_ACC__MIN","inception_16-06_0h26m42s - val_ACC__MAX","inception_16-06_0h21m47s - val_ACC","inception_16-06_0h21m47s - val_ACC__MIN","inception_16-06_0h21m47s - val_ACC__MAX","dn201_15-06_17h24m48s - val_ACC","dn201_15-06_17h24m48s - val_ACC__MIN","dn201_15-06_17h24m48s - val_ACC__MAX","dn121_15-06_21h42m52s - val_ACC","dn121_15-06_21h42m52s - val_ACC__MIN","dn121_15-06_21h42m52s - val_ACC__MAX","dn121_15-06_21h36m21s - val_ACC","dn121_15-06_21h36m21s - val_ACC__MIN","dn121_15-06_21h36m21s - val_ACC__MAX","inception_16-06_0h23m15s - val_ACC","inception_16-06_0h23m15s - val_ACC__MIN","inception_16-06_0h23m15s - val_ACC__MAX","dn121_15-06_21h35m20s - val_ACC","dn121_15-06_21h35m20s - val_ACC__MIN","dn121_15-06_21h35m20s - val_ACC__MAX","dn201_15-06_17h24m29s - val_ACC","dn201_15-06_17h24m29s - val_ACC__MIN","dn201_15-06_17h24m29s - val_ACC__MAX","rn50_16-06_3h25m15s - val_ACC","rn50_16-06_3h25m15s - val_ACC__MIN","rn50_16-06_3h25m15s - val_ACC__MAX","rn50_16-06_3h17m45s - val_ACC","rn50_16-06_3h17m45s - val_ACC__MIN","rn50_16-06_3h17m45s - val_ACC__MAX","rn50_16-06_3h11m3s - val_ACC","rn50_16-06_3h11m3s - val_ACC__MIN","rn50_16-06_3h11m3s - val_ACC__MAX"
"29","0.9579102993011475","0.9579102993011475","0.9579102993011475","0.9505261182785034","0.9505261182785034","0.9505261182785034","0.9481262564659119","0.9481262564659119","0.9481262564659119","0.7781059741973877","0.7781059741973877","0.7781059741973877","0.6817426681518555","0.6817426681518555","0.6817426681518555","0.8214879035949707","0.8214879035949707","0.8214879035949707","0.7406313419342041","0.7406313419342041","0.7406313419342041","0.7932434678077698","0.7932434678077698","0.7932434678077698","0.7781059741973877","0.7781059741973877","0.7781059741973877","0.8715155720710754","0.8715155720710754","0.8715155720710754","0.6486985683441162","0.6486985683441162","0.6486985683441162","0.6486985683441162","0.6486985683441162","0.6486985683441162","0.443788081407547","0.443788081407547","0.443788081407547","0.38896068930625916","0.38896068930625916","0.38896068930625916","0.3551781475543976","0.3551781475543976","0.3551781475543976"
"30","0.954033613204956","0.954033613204956","0.954033613204956","0.9451726078987122","0.9451726078987122","0.9451726078987122","0.9451726078987122","0.9451726078987122","0.9451726078987122","0.6756507158279419","0.6756507158279419","0.6756507158279419","0.8316411375999451","0.8316411375999451","0.8316411375999451","0.871884822845459","0.871884822845459","0.871884822845459","0.7138637900352478","0.7138637900352478","0.7138637900352478","0.7539228200912476","0.7539228200912476","0.7539228200912476","0.7685065269470215","0.7685065269470215","0.7685065269470215","0.85453200340271","0.85453200340271","0.85453200340271","0.7171866297721863","0.7171866297721863","0.7171866297721863","0.6486985683441162","0.6486985683441162","0.6486985683441162","0.5683957934379578","0.5683957934379578","0.5683957934379578","0.5964555740356445","0.5964555740356445","0.5964555740356445","0.3570241928100586","0.3570241928100586","0.3570241928100586"
"31","0.9551412463188171","0.9551412463188171","0.9551412463188171","0.9595717191696167","0.9595717191696167","0.9595717191696167","0.9555104374885559","0.9555104374885559","0.9555104374885559","0.8323795199394226","0.8323795199394226","0.8323795199394226","0.8772383332252502","0.8772383332252502","0.8772383332252502","0.8120731115341187","0.8120731115341187","0.8120731115341187","0.7424773573875427","0.7424773573875427","0.7424773573875427","0.7712756395339966","0.7712756395339966","0.7712756395339966","0.7998892664909363","0.7998892664909363","0.7998892664909363","0.8947756886482239","0.8947756886482239","0.8947756886482239","0.5785490274429321","0.5785490274429321","0.5785490274429321","0.6486985683441162","0.6486985683441162","0.6486985683441162","0.4928927421569824","0.4928927421569824","0.4928927421569824","0.5861178040504456","0.5861178040504456","0.5861178040504456","0.39099133014678955","0.39099133014678955","0.39099133014678955"
"32","0.9510799050331116","0.9510799050331116","0.9510799050331116","0.9606793522834778","0.9606793522834778","0.9606793522834778","0.9553258419036865","0.9553258419036865","0.9553258419036865","0.7064796090126038","0.7064796090126038","0.7064796090126038","0.8685619235038757","0.8685619235038757","0.8685619235038757","0.8979139924049377","0.8979139924049377","0.8979139924049377","0.7705371975898743","0.7705371975898743","0.7705371975898743","0.6728816628456116","0.6728816628456116","0.6728816628456116","0.7873361706733704","0.7873361706733704","0.7873361706733704","0.8458556532859802","0.8458556532859802","0.8458556532859802","0.7179250717163086","0.7179250717163086","0.7179250717163086","0.6486985683441162","0.6486985683441162","0.6486985683441162","0.3983754813671112","0.3983754813671112","0.3983754813671112","0.6437142491340637","0.6437142491340637","0.6437142491340637","0.3854531943798065","0.3854531943798065","0.3854531943798065"
"33","0.9595717191696167","0.9595717191696167","0.9595717191696167","0.9579102993011475","0.9579102993011475","0.9579102993011475","0.9575410485267639","0.9575410485267639","0.9575410485267639","0.8486247062683105","0.8486247062683105","0.8486247062683105","0.8377330899238586","0.8377330899238586","0.8377330899238586","0.8964371681213379","0.8964371681213379","0.8964371681213379","0.7936127185821533","0.7936127185821533","0.7936127185821533","0.7913974523544312","0.7913974523544312","0.7913974523544312","0.7140483856201172","0.7140483856201172","0.7140483856201172","0.8835148811340332","0.8835148811340332","0.8835148811340332","0.5584271550178528","0.5584271550178528","0.5584271550178528","0.6486985683441162","0.6486985683441162","0.6486985683441162","0.4585563838481903","0.4585563838481903","0.4585563838481903","0.39892929792404175","0.39892929792404175","0.39892929792404175","0.37253090739250183","0.37253090739250183","0.37253090739250183"
"34","0.9616023898124695","0.9616023898124695","0.9616023898124695","0.9575410485267639","0.9575410485267639","0.9575410485267639","0.9512645602226257","0.9512645602226257","0.9512645602226257","0.7493077516555786","0.7493077516555786","0.7493077516555786","0.896990954875946","0.896990954875946","0.896990954875946","0.851947546005249","0.851947546005249","0.851947546005249","0.8187188506126404","0.8187188506126404","0.8187188506126404","0.7670297026634216","0.7670297026634216","0.7670297026634216","0.8165035843849182","0.8165035843849182","0.8165035843849182","0.9097286462783813","0.9097286462783813","0.9097286462783813","0.5534428358078003","0.5534428358078003","0.5534428358078003","0.6486985683441162","0.6486985683441162","0.6486985683441162","0.658482551574707","0.658482551574707","0.658482551574707","0.3730847239494324","0.3730847239494324","0.3730847239494324","0.35647037625312805","0.35647037625312805","0.35647037625312805"
"35","0.956618070602417","0.956618070602417","0.956618070602417","0.9619715809822083","0.9619715809822083","0.9619715809822083","0.958648681640625","0.958648681640625","0.958648681640625","0.7926896810531616","0.7926896810531616","0.7926896810531616","0.8565626740455627","0.8565626740455627","0.8565626740455627","0.8800073862075806","0.8800073862075806","0.8800073862075806","0.8045043349266052","0.8045043349266052","0.8045043349266052","0.7478309273719788","0.7478309273719788","0.7478309273719788","0.8161343932151794","0.8161343932151794","0.8161343932151794","0.8187188506126404","0.8187188506126404","0.8187188506126404","0.7291858792304993","0.7291858792304993","0.7291858792304993","0.6503599882125854","0.6503599882125854","0.6503599882125854","0.4746169447898865","0.4746169447898865","0.4746169447898865","0.3845301866531372","0.3845301866531372","0.3845301866531372","0.5696880221366882","0.5696880221366882","0.5696880221366882"
"36","0.9573564529418945","0.9573564529418945","0.9573564529418945","0.9577257037162781","0.9577257037162781","0.9577257037162781","0.9560642242431641","0.9560642242431641","0.9560642242431641","0.8419789671897888","0.8419789671897888","0.8419789671897888","0.8517629504203796","0.8517629504203796","0.8517629504203796","0.893852710723877","0.893852710723877","0.893852710723877","0.8218570947647095","0.8218570947647095","0.8218570947647095","0.785490095615387","0.785490095615387","0.785490095615387","0.8172420263290405","0.8172420263290405","0.8172420263290405","0.8884991407394409","0.8884991407394409","0.8884991407394409","0.6992800235748291","0.6992800235748291","0.6992800235748291","0.6486985683441162","0.6486985683441162","0.6486985683441162","0.4131438136100769","0.4131438136100769","0.4131438136100769","0.6123315691947937","0.6123315691947937","0.6123315691947937","0.42237401008605957","0.42237401008605957","0.42237401008605957"
"37","0.9643714427947998","0.9643714427947998","0.9643714427947998","0.9604947566986084","0.9604947566986084","0.9604947566986084","0.9532951712608337","0.9532951712608337","0.9532951712608337","0.8477016687393188","0.8477016687393188","0.8477016687393188","0.8966217637062073","0.8966217637062073","0.8966217637062073","0.9160051941871643","0.9160051941871643","0.9160051941871643","0.8325641751289368","0.8325641751289368","0.8325641751289368","0.8321949243545532","0.8321949243545532","0.8321949243545532","0.8163189888000488","0.8163189888000488","0.8163189888000488","0.8860993385314941","0.8860993385314941","0.8860993385314941","0.7373085021972656","0.7373085021972656","0.7373085021972656","0.6486985683441162","0.6486985683441162","0.6486985683441162","0.37622299790382385","0.37622299790382385","0.37622299790382385","0.7308473587036133","0.7308473587036133","0.7308473587036133","0.3640391230583191","0.3640391230583191","0.3640391230583191"
"38","0.9647406339645386","0.9647406339645386","0.9647406339645386","0.9560642242431641","0.9560642242431641","0.9560642242431641","0.9590179324150085","0.9590179324150085","0.9590179324150085","0.7277090549468994","0.7277090549468994","0.7277090549468994","0.8632084131240845","0.8632084131240845","0.8632084131240845","0.887576162815094","0.887576162815094","0.887576162815094","0.8381022810935974","0.8381022810935974","0.8381022810935974","0.8552704453468323","0.8552704453468323","0.8552704453468323","0.7864131331443787","0.7864131331443787","0.7864131331443787","0.8929296731948853","0.8929296731948853","0.8929296731948853","0.6822964549064636","0.6822964549064636","0.6822964549064636","0.4978770613670349","0.4978770613670349","0.4978770613670349","0.7284474968910217","0.7284474968910217","0.7284474968910217","0.4092671275138855","0.4092671275138855","0.4092671275138855","0.3896991014480591","0.3896991014480591","0.3896991014480591"
"39","0.9647406339645386","0.9647406339645386","0.9647406339645386","0.9617869853973389","0.9617869853973389","0.9617869853973389","0.9628946185112","0.9628946185112","0.9628946185112","0.8840686678886414","0.8840686678886414","0.8840686678886414","0.8735462427139282","0.8735462427139282","0.8735462427139282","0.8822226524353027","0.8822226524353027","0.8822226524353027","0.809119462966919","0.809119462966919","0.809119462966919","0.8105962872505188","0.8105962872505188","0.8105962872505188","0.7070333957672119","0.7070333957672119","0.7070333957672119","0.8890529870986938","0.8890529870986938","0.8890529870986938","0.7168174386024475","0.7168174386024475","0.7168174386024475","0.5017537474632263","0.5017537474632263","0.5017537474632263","0.48366254568099976","0.48366254568099976","0.48366254568099976","0.4781244099140167","0.4781244099140167","0.4781244099140167","0.38120731711387634","0.38120731711387634","0.38120731711387634"
"40","0.9562488198280334","0.9562488198280334","0.9562488198280334","0.9652944207191467","0.9652944207191467","0.9652944207191467","0.9542182087898254","0.9542182087898254","0.9542182087898254","0.8901606202125549","0.8901606202125549","0.8901606202125549","0.8733616471290588","0.8733616471290588","0.8733616471290588","0.9023444652557373","0.9023444652557373","0.9023444652557373","0.8547166585922241","0.8547166585922241","0.8547166585922241","0.8381022810935974","0.8381022810935974","0.8381022810935974","0.8237031698226929","0.8237031698226929","0.8237031698226929","0.8820380568504333","0.8820380568504333","0.8820380568504333","0.7402621507644653","0.7402621507644653","0.7402621507644653","0.674173891544342","0.674173891544342","0.674173891544342","0.3568395674228668","0.3568395674228668","0.3568395674228668","0.453941285610199","0.453941285610199","0.453941285610199","0.3717924952507019","0.3717924952507019","0.3717924952507019"
"41","0.9652944207191467","0.9652944207191467","0.9652944207191467","0.9647406339645386","0.9647406339645386","0.9647406339645386","0.960310161113739","0.960310161113739","0.960310161113739","0.8646852374076843","0.8646852374076843","0.8646852374076843","0.8864685297012329","0.8864685297012329","0.8864685297012329","0.8633930087089539","0.8633930087089539","0.8633930087089539","0.873915433883667","0.873915433883667","0.873915433883667","0.8117039203643799","0.8117039203643799","0.8117039203643799","0.7939819097518921","0.7939819097518921","0.7939819097518921","0.8914528489112854","0.8914528489112854","0.8914528489112854","0.5126453638076782","0.5126453638076782","0.5126453638076782","0.6459294557571411","0.6459294557571411","0.6459294557571411","0.36643898487091064","0.36643898487091064","0.36643898487091064","0.680450439453125","0.680450439453125","0.680450439453125","0.38693004846572876","0.38693004846572876","0.38693004846572876"
"42","0.9538490176200867","0.9538490176200867","0.9538490176200867","0.9640021920204163","0.9640021920204163","0.9640021920204163","0.9538490176200867","0.9538490176200867","0.9538490176200867","0.8704079985618591","0.8704079985618591","0.8704079985618591","0.8645006418228149","0.8645006418228149","0.8645006418228149","0.8532397747039795","0.8532397747039795","0.8532397747039795","0.7670297026634216","0.7670297026634216","0.7670297026634216","0.8381022810935974","0.8381022810935974","0.8381022810935974","0.6662359237670898","0.6662359237670898","0.6662359237670898","0.8569318652153015","0.8569318652153015","0.8569318652153015","0.759460985660553","0.759460985660553","0.759460985660553","0.4351116716861725","0.4351116716861725","0.4351116716861725","0.44637253880500793","0.44637253880500793","0.44637253880500793","0.5863023996353149","0.5863023996353149","0.5863023996353149","0.3758538067340851","0.3758538067340851","0.3758538067340851"
"43","0.9621561765670776","0.9621561765670776","0.9621561765670776","0.9573564529418945","0.9573564529418945","0.9573564529418945","0.9704633355140686","0.9704633355140686","0.9704633355140686","0.8870223164558411","0.8870223164558411","0.8870223164558411","0.9106516242027283","0.9106516242027283","0.9106516242027283","0.887576162815094","0.887576162815094","0.887576162815094","0.8624700307846069","0.8624700307846069","0.8624700307846069","0.8748384714126587","0.8748384714126587","0.8748384714126587","0.8558242321014404","0.8558242321014404","0.8558242321014404","0.8921912312507629","0.8921912312507629","0.8921912312507629","0.5117223262786865","0.5117223262786865","0.5117223262786865","0.42274320125579834","0.42274320125579834","0.42274320125579834","0.6250692009925842","0.6250692009925842","0.6250692009925842","0.38397637009620667","0.38397637009620667","0.38397637009620667","0.516706645488739","0.516706645488739","0.516706645488739"
"44","0.9616023898124695","0.9616023898124695","0.9616023898124695","0.9531105756759644","0.9531105756759644","0.9531105756759644","0.9584640860557556","0.9584640860557556","0.9584640860557556","0.7867823243141174","0.7867823243141174","0.7867823243141174","0.9202510714530945","0.9202510714530945","0.9202510714530945","0.8680081367492676","0.8680081367492676","0.8680081367492676","0.8502861261367798","0.8502861261367798","0.8502861261367798","0.826841413974762","0.826841413974762","0.826841413974762","0.700756847858429","0.700756847858429","0.700756847858429","0.8816688060760498","0.8816688060760498","0.8816688060760498","0.7893667817115784","0.7893667817115784","0.7893667817115784","0.5161528587341309","0.5161528587341309","0.5161528587341309","0.4596640169620514","0.4596640169620514","0.4596640169620514","0.676758348941803","0.676758348941803","0.676758348941803","0.3778844475746155","0.3778844475746155","0.3778844475746155"
"45","0.9673250913619995","0.9673250913619995","0.9673250913619995","0.9664020538330078","0.9664020538330078","0.9664020538330078","0.9682481288909912","0.9682481288909912","0.9682481288909912","0.8796381950378418","0.8796381950378418","0.8796381950378418","0.8650544285774231","0.8650544285774231","0.8650544285774231","0.8748384714126587","0.8748384714126587","0.8748384714126587","0.8307181000709534","0.8307181000709534","0.8307181000709534","0.8515783548355103","0.8515783548355103","0.8515783548355103","0.7539228200912476","0.7539228200912476","0.7539228200912476","0.8860993385314941","0.8860993385314941","0.8860993385314941","0.5567657351493835","0.5567657351493835","0.5567657351493835","0.4893852770328522","0.4893852770328522","0.4893852770328522","0.4480339586734772","0.4480339586734772","0.4480339586734772","0.5698726177215576","0.5698726177215576","0.5698726177215576","0.44304966926574707","0.44304966926574707","0.44304966926574707"
"46","0.9641868472099304","0.9641868472099304","0.9641868472099304","0.9676942825317383","0.9676942825317383","0.9676942825317383","0.9579102993011475","0.9579102993011475","0.9579102993011475","0.8617315888404846","0.8617315888404846","0.8617315888404846","0.8851763010025024","0.8851763010025024","0.8851763010025024","0.8643160462379456","0.8643160462379456","0.8643160462379456","0.8050581216812134","0.8050581216812134","0.8050581216812134","0.8630238175392151","0.8630238175392151","0.8630238175392151","0.8526859879493713","0.8526859879493713","0.8526859879493713","0.9047443270683289","0.9047443270683289","0.9047443270683289","0.7308473587036133","0.7308473587036133","0.7308473587036133","0.4951079785823822","0.4951079785823822","0.4951079785823822","0.568026602268219","0.568026602268219","0.568026602268219","0.514676034450531","0.514676034450531","0.514676034450531","0.5563965439796448","0.5563965439796448","0.5563965439796448"
"47","0.9713863730430603","0.9713863730430603","0.9713863730430603","0.9658482670783997","0.9658482670783997","0.9658482670783997","0.9595717191696167","0.9595717191696167","0.9595717191696167","0.8807458281517029","0.8807458281517029","0.8807458281517029","0.9093593955039978","0.9093593955039978","0.9093593955039978","0.8986523747444153","0.8986523747444153","0.8986523747444153","0.7810596227645874","0.7810596227645874","0.7810596227645874","0.7723832130432129","0.7723832130432129","0.7723832130432129","0.7847517132759094","0.7847517132759094","0.7847517132759094","0.8822226524353027","0.8822226524353027","0.8822226524353027","0.7463540434837341","0.7463540434837341","0.7463540434837341","0.7280782461166382","0.7280782461166382","0.7280782461166382","0.47664758563041687","0.47664758563041687","0.47664758563041687","0.4064980745315552","0.4064980745315552","0.4064980745315552","0.3631161153316498","0.3631161153316498","0.3631161153316498"
"48","0.9614177346229553","0.9614177346229553","0.9614177346229553","0.9617869853973389","0.9617869853973389","0.9617869853973389","0.9625253677368164","0.9625253677368164","0.9625253677368164","0.8831456303596497","0.8831456303596497","0.8831456303596497","0.8314565420150757","0.8314565420150757","0.8314565420150757","0.8857300877571106","0.8857300877571106","0.8857300877571106","0.8177958130836487","0.8177958130836487","0.8177958130836487","0.7830902934074402","0.7830902934074402","0.7830902934074402","0.8270260095596313","0.8270260095596313","0.8270260095596313","0.9128668904304504","0.9128668904304504","0.9128668904304504","0.8150267601013184","0.8150267601013184","0.8150267601013184","0.5096917152404785","0.5096917152404785","0.5096917152404785","0.7273398637771606","0.7273398637771606","0.7273398637771606","0.45597192645072937","0.45597192645072937","0.45597192645072937","0.5143067836761475","0.5143067836761475","0.5143067836761475"
"49","0.9627099633216858","0.9627099633216858","0.9627099633216858","0.9662174582481384","0.9662174582481384","0.9662174582481384","0.9553258419036865","0.9553258419036865","0.9553258419036865","0.8742846846580505","0.8742846846580505","0.8742846846580505","0.8764998912811279","0.8764998912811279","0.8764998912811279","0.9058519601821899","0.9058519601821899","0.9058519601821899","0.8645006418228149","0.8645006418228149","0.8645006418228149","0.8061657547950745","0.8061657547950745","0.8061657547950745","0.6918959021568298","0.6918959021568298","0.6918959021568298","0.9014214277267456","0.9014214277267456","0.9014214277267456","0.7243862152099609","0.7243862152099609","0.7243862152099609","0.3697618544101715","0.3697618544101715","0.3697618544101715","0.597747802734375","0.597747802734375","0.597747802734375","0.7350932359695435","0.7350932359695435","0.7350932359695435","0.3908067047595978","0.3908067047595978","0.3908067047595978"
"50","0.9664020538330078","0.9664020538330078","0.9664020538330078","0.9682481288909912","0.9682481288909912","0.9682481288909912","0.9643714427947998","0.9643714427947998","0.9643714427947998","0.8984677791595459","0.8984677791595459","0.8984677791595459","0.9071441888809204","0.9071441888809204","0.9071441888809204","0.9025290608406067","0.9025290608406067","0.9025290608406067","0.8471478819847107","0.8471478819847107","0.8471478819847107","0.8360716104507446","0.8360716104507446","0.8360716104507446","0.8883145451545715","0.8883145451545715","0.8883145451545715","0.9158205389976501","0.9158205389976501","0.9158205389976501","0.8150267601013184","0.8150267601013184","0.8150267601013184","0.6985416412353516","0.6985416412353516","0.6985416412353516","0.8008122444152832","0.8008122444152832","0.8008122444152832","0.49732324481010437","0.49732324481010437","0.49732324481010437","0.35370132327079773","0.35370132327079773","0.35370132327079773"
"51","0.9619715809822083","0.9619715809822083","0.9619715809822083","0.9625253677368164","0.9625253677368164","0.9625253677368164","0.9704633355140686","0.9704633355140686","0.9704633355140686","0.8779767155647278","0.8779767155647278","0.8779767155647278","0.889606773853302","0.889606773853302","0.889606773853302","0.859885573387146","0.859885573387146","0.859885573387146","0.8790843486785889","0.8790843486785889","0.8790843486785889","0.7075872421264648","0.7075872421264648","0.7075872421264648","0.8831456303596497","0.8831456303596497","0.8831456303596497","0.7880745530128479","0.7880745530128479","0.7880745530128479","0.8371792435646057","0.8371792435646057","0.8371792435646057","0.39985230565071106","0.39985230565071106","0.39985230565071106","0.4380653500556946","0.4380653500556946","0.4380653500556946","0.5163374543190002","0.5163374543190002","0.5163374543190002","0.3935757875442505","0.3935757875442505","0.3935757875442505"
"52","0.9669559001922607","0.9669559001922607","0.9669559001922607","0.9636330008506775","0.9636330008506775","0.9636330008506775","0.9599409103393555","0.9599409103393555","0.9599409103393555","0.8707771897315979","0.8707771897315979","0.8707771897315979","0.8480708599090576","0.8480708599090576","0.8480708599090576","0.8944064974784851","0.8944064974784851","0.8944064974784851","0.8118885159492493","0.8118885159492493","0.8118885159492493","0.7906590104103088","0.7906590104103088","0.7906590104103088","0.8698541522026062","0.8698541522026062","0.8698541522026062","0.8392099142074585","0.8392099142074585","0.8392099142074585","0.47683218121528625","0.47683218121528625","0.47683218121528625","0.7345393896102905","0.7345393896102905","0.7345393896102905","0.6575595140457153","0.6575595140457153","0.6575595140457153","0.4251430630683899","0.4251430630683899","0.4251430630683899","0.4170204997062683","0.4170204997062683","0.4170204997062683"
"53","0.9645560383796692","0.9645560383796692","0.9645560383796692","0.9560642242431641","0.9560642242431641","0.9560642242431641","0.9669559001922607","0.9669559001922607","0.9669559001922607","0.9102824330329895","0.9102824330329895","0.9102824330329895","0.8733616471290588","0.8733616471290588","0.8733616471290588","0.9196972250938416","0.9196972250938416","0.9196972250938416","0.8929296731948853","0.8929296731948853","0.8929296731948853","0.755768895149231","0.755768895149231","0.755768895149231","0.8864685297012329","0.8864685297012329","0.8864685297012329","0.8803765773773193","0.8803765773773193","0.8803765773773193","0.7553996443748474","0.7553996443748474","0.7553996443748474","0.7470924854278564","0.7470924854278564","0.7470924854278564","0.6935573220252991","0.6935573220252991","0.6935573220252991","0.4535720944404602","0.4535720944404602","0.4535720944404602","0.43455788493156433","0.43455788493156433","0.43455788493156433"
"54","0.9590179324150085","0.9590179324150085","0.9590179324150085","0.9688019156455994","0.9688019156455994","0.9688019156455994","0.9645560383796692","0.9645560383796692","0.9645560383796692","0.88591468334198","0.88591468334198","0.88591468334198","0.7609378099441528","0.7609378099441528","0.7609378099441528","0.9021598696708679","0.9021598696708679","0.9021598696708679","0.8672696948051453","0.8672696948051453","0.8672696948051453","0.8728078007698059","0.8728078007698059","0.8728078007698059","0.8537936210632324","0.8537936210632324","0.8537936210632324","0.8827764391899109","0.8827764391899109","0.8827764391899109","0.5069226622581482","0.5069226622581482","0.5069226622581482","0.5100609064102173","0.5100609064102173","0.5100609064102173","0.40169835090637207","0.40169835090637207","0.40169835090637207","0.6156544089317322","0.6156544089317322","0.6156544089317322","0.41960495710372925","0.41960495710372925","0.41960495710372925"
"55","0.9688019156455994","0.9688019156455994","0.9688019156455994","0.9664020538330078","0.9664020538330078","0.9664020538330078","0.9699095487594604","0.9699095487594604","0.9699095487594604","0.9121285080909729","0.9121285080909729","0.9121285080909729","0.9099132418632507","0.9099132418632507","0.9099132418632507","0.9025290608406067","0.9025290608406067","0.9025290608406067","0.8347793817520142","0.8347793817520142","0.8347793817520142","0.856193482875824","0.856193482875824","0.856193482875824","0.8731770515441895","0.8731770515441895","0.8731770515441895","0.838840663433075","0.838840663433075","0.838840663433075","0.7825364470481873","0.7825364470481873","0.7825364470481873","0.7485693097114563","0.7485693097114563","0.7485693097114563","0.46003323793411255","0.46003323793411255","0.46003323793411255","0.4537566900253296","0.4537566900253296","0.4537566900253296","0.5113531351089478","0.5113531351089478","0.5113531351089478"
"56","0.9730477929115295","0.9730477929115295","0.9730477929115295","0.9724940061569214","0.9724940061569214","0.9724940061569214","0.9597563147544861","0.9597563147544861","0.9597563147544861","0.8960679173469543","0.8960679173469543","0.8960679173469543","0.8571164608001709","0.8571164608001709","0.8571164608001709","0.9174820184707642","0.9174820184707642","0.9174820184707642","0.8617315888404846","0.8617315888404846","0.8617315888404846","0.8960679173469543","0.8960679173469543","0.8960679173469543","0.8787151575088501","0.8787151575088501","0.8787151575088501","0.8921912312507629","0.8921912312507629","0.8921912312507629","0.8320103287696838","0.8320103287696838","0.8320103287696838","0.8050581216812134","0.8050581216812134","0.8050581216812134","0.5696880221366882","0.5696880221366882","0.5696880221366882","0.38028427958488464","0.38028427958488464","0.38028427958488464","0.42255860567092896","0.42255860567092896","0.42255860567092896"
"57","0.96861732006073","0.96861732006073","0.96861732006073","0.9662174582481384","0.9662174582481384","0.9662174582481384","0.96861732006073","0.96861732006073","0.96861732006073","0.9040058851242065","0.9040058851242065","0.9040058851242065","0.8929296731948853","0.8929296731948853","0.8929296731948853","0.9012368321418762","0.9012368321418762","0.9012368321418762","0.9041905403137207","0.9041905403137207","0.9041905403137207","0.8822226524353027","0.8822226524353027","0.8822226524353027","0.9008676409721375","0.9008676409721375","0.9008676409721375","0.9137899279594421","0.9137899279594421","0.9137899279594421","0.8026583194732666","0.8026583194732666","0.8026583194732666","0.7417389750480652","0.7417389750480652","0.7417389750480652","0.44157281517982483","0.44157281517982483","0.44157281517982483","0.40095993876457214","0.40095993876457214","0.40095993876457214","0.36810043454170227","0.36810043454170227","0.36810043454170227"
"58","0.9627099633216858","0.9627099633216858","0.9627099633216858","0.9697249531745911","0.9697249531745911","0.9697249531745911","0.9673250913619995","0.9673250913619995","0.9673250913619995","0.8273952603340149","0.8273952603340149","0.8273952603340149","0.8870223164558411","0.8870223164558411","0.8870223164558411","0.8886837959289551","0.8886837959289551","0.8886837959289551","0.8931142687797546","0.8931142687797546","0.8931142687797546","0.8968063592910767","0.8968063592910767","0.8968063592910767","0.853609025478363","0.853609025478363","0.853609025478363","0.8349639773368835","0.8349639773368835","0.8349639773368835","0.8094886541366577","0.8094886541366577","0.8094886541366577","0.7474616765975952","0.7474616765975952","0.7474616765975952","0.5231677889823914","0.5231677889823914","0.5231677889823914","0.5113531351089478","0.5113531351089478","0.5113531351089478","0.558057963848114","0.558057963848114","0.558057963848114"
"59","0.9688019156455994","0.9688019156455994","0.9688019156455994","0.9691711068153381","0.9691711068153381","0.9691711068153381","0.9702787399291992","0.9702787399291992","0.9702787399291992","0.8454864025115967","0.8454864025115967","0.8454864025115967","0.8467786312103271","0.8467786312103271","0.8467786312103271","0.7897360324859619","0.7897360324859619","0.7897360324859619","0.8783459663391113","0.8783459663391113","0.8783459663391113","0.8953295350074768","0.8953295350074768","0.8953295350074768","0.8355178236961365","0.8355178236961365","0.8355178236961365","0.8707771897315979","0.8707771897315979","0.8707771897315979","0.84160977602005","0.84160977602005","0.84160977602005","0.8074579834938049","0.8074579834938049","0.8074579834938049","0.43160420656204224","0.43160420656204224","0.43160420656204224","0.6666051149368286","0.6666051149368286","0.6666051149368286","0.3538859188556671","0.3538859188556671","0.3538859188556671"