"Step","efb0_16-06_5h20m30s - val_loss","efb0_16-06_5h20m30s - val_loss__MIN","efb0_16-06_5h20m30s - val_loss__MAX","efb0_16-06_5h27m35s - val_loss","efb0_16-06_5h27m35s - val_loss__MIN","efb0_16-06_5h27m35s - val_loss__MAX","efb0_16-06_5h13m15s - val_loss","efb0_16-06_5h13m15s - val_loss__MIN","efb0_16-06_5h13m15s - val_loss__MAX","dn201_15-06_17h24m23s - val_loss","dn201_15-06_17h24m23s - val_loss__MIN","dn201_15-06_17h24m23s - val_loss__MAX","inception_16-06_0h26m42s - val_loss","inception_16-06_0h26m42s - val_loss__MIN","inception_16-06_0h26m42s - val_loss__MAX","inception_16-06_0h21m47s - val_loss","inception_16-06_0h21m47s - val_loss__MIN","inception_16-06_0h21m47s - val_loss__MAX","dn201_15-06_17h24m48s - val_loss","dn201_15-06_17h24m48s - val_loss__MIN","dn201_15-06_17h24m48s - val_loss__MAX","dn121_15-06_21h42m52s - val_loss","dn121_15-06_21h42m52s - val_loss__MIN","dn121_15-06_21h42m52s - val_loss__MAX","dn121_15-06_21h36m21s - val_loss","dn121_15-06_21h36m21s - val_loss__MIN","dn121_15-06_21h36m21s - val_loss__MAX","inception_16-06_0h23m15s - val_loss","inception_16-06_0h23m15s - val_loss__MIN","inception_16-06_0h23m15s - val_loss__MAX","dn121_15-06_21h35m20s - val_loss","dn121_15-06_21h35m20s - val_loss__MIN","dn121_15-06_21h35m20s - val_loss__MAX","dn201_15-06_17h24m29s - val_loss","dn201_15-06_17h24m29s - val_loss__MIN","dn201_15-06_17h24m29s - val_loss__MAX","rn50_16-06_3h25m15s - val_loss","rn50_16-06_3h25m15s - val_loss__MIN","rn50_16-06_3h25m15s - val_loss__MAX","rn50_16-06_3h17m45s - val_loss","rn50_16-06_3h17m45s - val_loss__MIN","rn50_16-06_3h17m45s - val_loss__MAX","rn50_16-06_3h11m3s - val_loss","rn50_16-06_3h11m3s - val_loss__MIN","rn50_16-06_3h11m3s - val_loss__MAX"
"29","0.11487669497728348","0.11487669497728348","0.11487669497728348","0.12761682271957397","0.12761682271957397","0.12761682271957397","0.13903824985027313","0.13903824985027313","0.13903824985027313","0.47667020559310913","0.47667020559310913","0.47667020559310913","0.6267472505569458","0.6267472505569458","0.6267472505569458","0.4406178891658783","0.4406178891658783","0.4406178891658783","0.5868307948112488","0.5868307948112488","0.5868307948112488","0.4449757933616638","0.4449757933616638","0.4449757933616638","0.4625642001628876","0.4625642001628876","0.4625642001628876","0.3560141921043396","0.3560141921043396","0.3560141921043396","0.6045435070991516","0.6045435070991516","0.6045435070991516","0.6479672193527222","0.6479672193527222","0.6479672193527222","2.960149049758911","2.960149049758911","2.960149049758911","3.8968632221221924","3.8968632221221924","3.8968632221221924","8.309680938720703","8.309680938720703","8.309680938720703"
"30","0.1313975602388382","0.1313975602388382","0.1313975602388382","0.14147423207759857","0.14147423207759857","0.14147423207759857","0.14506091177463531","0.14506091177463531","0.14506091177463531","0.6246280074119568","0.6246280074119568","0.6246280074119568","0.5220097303390503","0.5220097303390503","0.5220097303390503","0.3438388407230377","0.3438388407230377","0.3438388407230377","0.5735594034194946","0.5735594034194946","0.5735594034194946","0.5030008554458618","0.5030008554458618","0.5030008554458618","0.4722617268562317","0.4722617268562317","0.4722617268562317","0.3477805554866791","0.3477805554866791","0.3477805554866791","0.611007809638977","0.611007809638977","0.611007809638977","0.6463263034820557","0.6463263034820557","0.6463263034820557","1.6365265846252441","1.6365265846252441","1.6365265846252441","1.2979481220245361","1.2979481220245361","1.2979481220245361","7.165599346160889","7.165599346160889","7.165599346160889"
"31","0.1199372261762619","0.1199372261762619","0.1199372261762619","0.11124608665704727","0.11124608665704727","0.11124608665704727","0.1245393380522728","0.1245393380522728","0.1245393380522728","0.38279563188552856","0.38279563188552856","0.38279563188552856","0.35560324788093567","0.35560324788093567","0.35560324788093567","0.44093576073646545","0.44093576073646545","0.44093576073646545","0.550224244594574","0.550224244594574","0.550224244594574","0.48840248584747314","0.48840248584747314","0.48840248584747314","0.4376043379306793","0.4376043379306793","0.4376043379306793","0.29148536920547485","0.29148536920547485","0.29148536920547485","0.6651356220245361","0.6651356220245361","0.6651356220245361","0.6428931951522827","0.6428931951522827","0.6428931951522827","2.4727089405059814","2.4727089405059814","2.4727089405059814","1.2693861722946167","1.2693861722946167","1.2693861722946167","3.9388914108276367","3.9388914108276367","3.9388914108276367"
"32","0.131154403090477","0.131154403090477","0.131154403090477","0.10484390705823898","0.10484390705823898","0.10484390705823898","0.12796898186206818","0.12796898186206818","0.12796898186206818","0.5478836297988892","0.5478836297988892","0.5478836297988892","0.3678492605686188","0.3678492605686188","0.3678492605686188","0.2991296947002411","0.2991296947002411","0.2991296947002411","0.518742561340332","0.518742561340332","0.518742561340332","0.6132106781005859","0.6132106781005859","0.6132106781005859","0.44384104013442993","0.44384104013442993","0.44384104013442993","0.5340492725372314","0.5340492725372314","0.5340492725372314","0.588160514831543","0.588160514831543","0.588160514831543","0.638469398021698","0.638469398021698","0.638469398021698","4.731529712677002","4.731529712677002","4.731529712677002","1.1321440935134888","1.1321440935134888","1.1321440935134888","5.001206398010254","5.001206398010254","5.001206398010254"
"33","0.11144644021987915","0.11144644021987915","0.11144644021987915","0.10856601595878601","0.10856601595878601","0.10856601595878601","0.12817485630512238","0.12817485630512238","0.12817485630512238","0.36433735489845276","0.36433735489845276","0.36433735489845276","0.45984917879104614","0.45984917879104614","0.45984917879104614","0.2676306664943695","0.2676306664943695","0.2676306664943695","0.44743242859840393","0.44743242859840393","0.44743242859840393","0.4463818073272705","0.4463818073272705","0.4463818073272705","0.5579850673675537","0.5579850673675537","0.5579850673675537","0.3331807553768158","0.3331807553768158","0.3331807553768158","0.6610519289970398","0.6610519289970398","0.6610519289970398","0.642747700214386","0.642747700214386","0.642747700214386","3.233996868133545","3.233996868133545","3.233996868133545","3.8326759338378906","3.8326759338378906","3.8326759338378906","5.847390174865723","5.847390174865723","5.847390174865723"
"34","0.10323433578014374","0.10323433578014374","0.10323433578014374","0.11435972899198532","0.11435972899198532","0.11435972899198532","0.13284772634506226","0.13284772634506226","0.13284772634506226","0.5118401050567627","0.5118401050567627","0.5118401050567627","0.31729739904403687","0.31729739904403687","0.31729739904403687","0.5096703767776489","0.5096703767776489","0.5096703767776489","0.37895047664642334","0.37895047664642334","0.37895047664642334","0.4795718193054199","0.4795718193054199","0.4795718193054199","0.3887137770652771","0.3887137770652771","0.3887137770652771","0.26744404435157776","0.26744404435157776","0.26744404435157776","0.6571459174156189","0.6571459174156189","0.6571459174156189","0.6384394764900208","0.6384394764900208","0.6384394764900208","1.0714991092681885","1.0714991092681885","1.0714991092681885","5.961274147033691","5.961274147033691","5.961274147033691","6.234898567199707","6.234898567199707","6.234898567199707"
"35","0.12574881315231323","0.12574881315231323","0.12574881315231323","0.10768785327672958","0.10768785327672958","0.10768785327672958","0.12287133932113647","0.12287133932113647","0.12287133932113647","0.4452001750469208","0.4452001750469208","0.4452001750469208","0.4114970564842224","0.4114970564842224","0.4114970564842224","0.34751203656196594","0.34751203656196594","0.34751203656196594","0.4428672194480896","0.4428672194480896","0.4428672194480896","0.4961021840572357","0.4961021840572357","0.4961021840572357","0.3867205083370209","0.3867205083370209","0.3867205083370209","0.4749661982059479","0.4749661982059479","0.4749661982059479","0.5431193709373474","0.5431193709373474","0.5431193709373474","0.6365639567375183","0.6365639567375183","0.6365639567375183","2.504002094268799","2.504002094268799","2.504002094268799","3.8188605308532715","3.8188605308532715","3.8188605308532715","1.392707347869873","1.392707347869873","1.392707347869873"
"36","0.11691010743379593","0.11691010743379593","0.11691010743379593","0.11646847426891327","0.11646847426891327","0.11646847426891327","0.12424800544977188","0.12424800544977188","0.12424800544977188","0.3443152904510498","0.3443152904510498","0.3443152904510498","0.38888704776763916","0.38888704776763916","0.38888704776763916","0.3635334074497223","0.3635334074497223","0.3635334074497223","0.370756059885025","0.370756059885025","0.370756059885025","0.43329620361328125","0.43329620361328125","0.43329620361328125","0.4056091010570526","0.4056091010570526","0.4056091010570526","0.2839438319206238","0.2839438319206238","0.2839438319206238","0.5834561586380005","0.5834561586380005","0.5834561586380005","0.6400383710861206","0.6400383710861206","0.6400383710861206","3.693943738937378","3.693943738937378","3.693943738937378","1.1240359544754028","1.1240359544754028","1.1240359544754028","4.129298686981201","4.129298686981201","4.129298686981201"
"37","0.10858908295631409","0.10858908295631409","0.10858908295631409","0.10322294384241104","0.10322294384241104","0.10322294384241104","0.12427709996700287","0.12427709996700287","0.12427709996700287","0.34704312682151794","0.34704312682151794","0.34704312682151794","0.30596426129341125","0.30596426129341125","0.30596426129341125","0.2416810393333435","0.2416810393333435","0.2416810393333435","0.3612535893917084","0.3612535893917084","0.3612535893917084","0.3690144717693329","0.3690144717693329","0.3690144717693329","0.3974423110485077","0.3974423110485077","0.3974423110485077","0.3073689341545105","0.3073689341545105","0.3073689341545105","0.5551180243492126","0.5551180243492126","0.5551180243492126","0.6311678886413574","0.6311678886413574","0.6311678886413574","5.66550874710083","5.66550874710083","5.66550874710083","0.7368133068084717","0.7368133068084717","0.7368133068084717","5.8417205810546875","5.8417205810546875","5.8417205810546875"
"38","0.09876227378845215","0.09876227378845215","0.09876227378845215","0.12473329901695251","0.12473329901695251","0.12473329901695251","0.10995053499937057","0.10995053499937057","0.10995053499937057","0.571990430355072","0.571990430355072","0.571990430355072","0.33998629450798035","0.33998629450798035","0.33998629450798035","0.4163760542869568","0.4163760542869568","0.4163760542869568","0.36397212743759155","0.36397212743759155","0.36397212743759155","0.3317250609397888","0.3317250609397888","0.3317250609397888","0.4433669447898865","0.4433669447898865","0.4433669447898865","0.29938188195228577","0.29938188195228577","0.29938188195228577","0.5955113768577576","0.5955113768577576","0.5955113768577576","0.6896457672119141","0.6896457672119141","0.6896457672119141","0.8431052565574646","0.8431052565574646","0.8431052565574646","2.1860311031341553","2.1860311031341553","2.1860311031341553","5.595716953277588","5.595716953277588","5.595716953277588"
"39","0.09816191345453262","0.09816191345453262","0.09816191345453262","0.09725634008646011","0.09725634008646011","0.09725634008646011","0.10649795085191727","0.10649795085191727","0.10649795085191727","0.29014289379119873","0.29014289379119873","0.29014289379119873","0.39465779066085815","0.39465779066085815","0.39465779066085815","0.42006948590278625","0.42006948590278625","0.42006948590278625","0.4206279218196869","0.4206279218196869","0.4206279218196869","0.3941138982772827","0.3941138982772827","0.3941138982772827","0.603322446346283","0.603322446346283","0.603322446346283","0.35842379927635193","0.35842379927635193","0.35842379927635193","0.5376610159873962","0.5376610159873962","0.5376610159873962","0.6890187859535217","0.6890187859535217","0.6890187859535217","2.5272068977355957","2.5272068977355957","2.5272068977355957","2.098850727081299","2.098850727081299","2.098850727081299","4.728437900543213","4.728437900543213","4.728437900543213"
"40","0.12610359489917755","0.12610359489917755","0.12610359489917755","0.09994646906852722","0.09994646906852722","0.09994646906852722","0.12232597917318344","0.12232597917318344","0.12232597917318344","0.270397424697876","0.270397424697876","0.270397424697876","0.503976047039032","0.503976047039032","0.503976047039032","0.316426157951355","0.316426157951355","0.316426157951355","0.33145764470100403","0.33145764470100403","0.33145764470100403","0.35470208525657654","0.35470208525657654","0.35470208525657654","0.3839793801307678","0.3839793801307678","0.3839793801307678","0.35976284742355347","0.35976284742355347","0.35976284742355347","0.511173665523529","0.511173665523529","0.511173665523529","0.5882740020751953","0.5882740020751953","0.5882740020751953","7.118562698364258","7.118562698364258","7.118562698364258","2.275946855545044","2.275946855545044","2.275946855545044","7.926314353942871","7.926314353942871","7.926314353942871"
"41","0.0981500968337059","0.0981500968337059","0.0981500968337059","0.08836524188518524","0.08836524188518524","0.08836524188518524","0.110202357172966","0.110202357172966","0.110202357172966","0.322769433259964","0.322769433259964","0.322769433259964","0.32301726937294006","0.32301726937294006","0.32301726937294006","0.4018704295158386","0.4018704295158386","0.4018704295158386","0.293605774641037","0.293605774641037","0.293605774641037","0.4049171507358551","0.4049171507358551","0.4049171507358551","0.42762160301208496","0.42762160301208496","0.42762160301208496","0.3858657777309418","0.3858657777309418","0.3858657777309418","0.6612449288368225","0.6612449288368225","0.6612449288368225","0.6349911093711853","0.6349911093711853","0.6349911093711853","8.164102554321289","8.164102554321289","8.164102554321289","1.4170829057693481","1.4170829057693481","1.4170829057693481","5.432024002075195","5.432024002075195","5.432024002075195"
"42","0.12720339000225067","0.12720339000225067","0.12720339000225067","0.09170030057430267","0.09170030057430267","0.09170030057430267","0.12096631526947021","0.12096631526947021","0.12096631526947021","0.2957131266593933","0.2957131266593933","0.2957131266593933","0.43538138270378113","0.43538138270378113","0.43538138270378113","0.41664987802505493","0.41664987802505493","0.41664987802505493","0.5161393284797668","0.5161393284797668","0.5161393284797668","0.36845862865448","0.36845862865448","0.36845862865448","0.746243417263031","0.746243417263031","0.746243417263031","0.35976505279541016","0.35976505279541016","0.35976505279541016","0.5540690422058105","0.5540690422058105","0.5540690422058105","0.7025086879730225","0.7025086879730225","0.7025086879730225","2.9430344104766846","2.9430344104766846","2.9430344104766846","1.605455994606018","1.605455994606018","1.605455994606018","5.7756171226501465","5.7756171226501465","5.7756171226501465"
"43","0.10759230703115463","0.10759230703115463","0.10759230703115463","0.11637361347675323","0.11637361347675323","0.11637361347675323","0.08829166740179062","0.08829166740179062","0.08829166740179062","0.266819030046463","0.266819030046463","0.266819030046463","0.2670781910419464","0.2670781910419464","0.2670781910419464","0.3733101189136505","0.3733101189136505","0.3733101189136505","0.2968035340309143","0.2968035340309143","0.2968035340309143","0.29073068499565125","0.29073068499565125","0.29073068499565125","0.335440456867218","0.335440456867218","0.335440456867218","0.43961554765701294","0.43961554765701294","0.43961554765701294","0.6930451393127441","0.6930451393127441","0.6930451393127441","0.7117699980735779","0.7117699980735779","0.7117699980735779","1.6738766431808472","1.6738766431808472","1.6738766431808472","4.380985260009766","4.380985260009766","4.380985260009766","2.6893537044525146","2.6893537044525146","2.6893537044525146"
"44","0.1022377610206604","0.1022377610206604","0.1022377610206604","0.1260920763015747","0.1260920763015747","0.1260920763015747","0.1283685564994812","0.1283685564994812","0.1283685564994812","0.46151018142700195","0.46151018142700195","0.46151018142700195","0.2272702306509018","0.2272702306509018","0.2272702306509018","0.450103223323822","0.450103223323822","0.450103223323822","0.3552703559398651","0.3552703559398651","0.3552703559398651","0.38284021615982056","0.38284021615982056","0.38284021615982056","0.6134308576583862","0.6134308576583862","0.6134308576583862","0.33799290657043457","0.33799290657043457","0.33799290657043457","0.468545526266098","0.468545526266098","0.468545526266098","0.6724182963371277","0.6724182963371277","0.6724182963371277","3.1075332164764404","3.1075332164764404","3.1075332164764404","1.5762884616851807","1.5762884616851807","1.5762884616851807","4.563621520996094","4.563621520996094","4.563621520996094"
"45","0.09399992972612381","0.09399992972612381","0.09399992972612381","0.09447016566991806","0.09447016566991806","0.09447016566991806","0.09782899916172028","0.09782899916172028","0.09782899916172028","0.27875328063964844","0.27875328063964844","0.27875328063964844","0.36916884779930115","0.36916884779930115","0.36916884779930115","0.4875715970993042","0.4875715970993042","0.4875715970993042","0.4422360360622406","0.4422360360622406","0.4422360360622406","0.3257911205291748","0.3257911205291748","0.3257911205291748","0.5055894255638123","0.5055894255638123","0.5055894255638123","0.29612621665000916","0.29612621665000916","0.29612621665000916","0.643413782119751","0.643413782119751","0.643413782119751","0.6997489929199219","0.6997489929199219","0.6997489929199219","3.6777806282043457","3.6777806282043457","3.6777806282043457","2.398566484451294","2.398566484451294","2.398566484451294","3.5343427658081055","3.5343427658081055","3.5343427658081055"
"46","0.10009004920721054","0.10009004920721054","0.10009004920721054","0.08958649635314941","0.08958649635314941","0.08958649635314941","0.11725975573062897","0.11725975573062897","0.11725975573062897","0.3204360604286194","0.3204360604286194","0.3204360604286194","0.4089941382408142","0.4089941382408142","0.4089941382408142","0.5039508938789368","0.5039508938789368","0.5039508938789368","0.45547395944595337","0.45547395944595337","0.45547395944595337","0.3193959593772888","0.3193959593772888","0.3193959593772888","0.32875770330429077","0.32875770330429077","0.32875770330429077","0.2942419946193695","0.2942419946193695","0.2942419946193695","0.5504006147384644","0.5504006147384644","0.5504006147384644","0.6768956184387207","0.6768956184387207","0.6768956184387207","1.335155725479126","1.335155725479126","1.335155725479126","2.1940252780914307","2.1940252780914307","2.1940252780914307","1.6455415487289429","1.6455415487289429","1.6455415487289429"
"47","0.08872724324464798","0.08872724324464798","0.08872724324464798","0.09108689427375793","0.09108689427375793","0.09108689427375793","0.1147078275680542","0.1147078275680542","0.1147078275680542","0.2832466661930084","0.2832466661930084","0.2832466661930084","0.2519837021827698","0.2519837021827698","0.2519837021827698","0.3273769021034241","0.3273769021034241","0.3273769021034241","0.45864617824554443","0.45864617824554443","0.45864617824554443","0.4643208682537079","0.4643208682537079","0.4643208682537079","0.475296288728714","0.475296288728714","0.475296288728714","0.29641973972320557","0.29641973972320557","0.29641973972320557","0.4711017608642578","0.4711017608642578","0.4711017608642578","0.51787269115448","0.51787269115448","0.51787269115448","3.437171220779419","3.437171220779419","3.437171220779419","3.6588356494903564","3.6588356494903564","3.6588356494903564","7.320561408996582","7.320561408996582","7.320561408996582"
"48","0.10491789132356644","0.10491789132356644","0.10491789132356644","0.10348113626241684","0.10348113626241684","0.10348113626241684","0.1069873496890068","0.1069873496890068","0.1069873496890068","0.2846309542655945","0.2846309542655945","0.2846309542655945","0.5514452457427979","0.5514452457427979","0.5514452457427979","0.44261959195137024","0.44261959195137024","0.44261959195137024","0.5201151967048645","0.5201151967048645","0.5201151967048645","0.5114596486091614","0.5114596486091614","0.5114596486091614","0.38948723673820496","0.38948723673820496","0.38948723673820496","0.2578713595867157","0.2578713595867157","0.2578713595867157","0.4855842888355255","0.4855842888355255","0.4855842888355255","0.6936211585998535","0.6936211585998535","0.6936211585998535","0.795750081539154","0.795750081539154","0.795750081539154","3.3253448009490967","3.3253448009490967","3.3253448009490967","2.4349801540374756","2.4349801540374756","2.4349801540374756"
"49","0.10467168688774109","0.10467168688774109","0.10467168688774109","0.09580180794000626","0.09580180794000626","0.09580180794000626","0.11622485518455505","0.11622485518455505","0.11622485518455505","0.3082900643348694","0.3082900643348694","0.3082900643348694","0.4137709438800812","0.4137709438800812","0.4137709438800812","0.28915315866470337","0.28915315866470337","0.28915315866470337","0.3354005515575409","0.3354005515575409","0.3354005515575409","0.44518783688545227","0.44518783688545227","0.44518783688545227","0.7113532423973083","0.7113532423973083","0.7113532423973083","0.28270184993743896","0.28270184993743896","0.28270184993743896","0.564190149307251","0.564190149307251","0.564190149307251","0.8028411269187927","0.8028411269187927","0.8028411269187927","1.5780067443847656","1.5780067443847656","1.5780067443847656","0.916124701499939","0.916124701499939","0.916124701499939","4.896067142486572","4.896067142486572","4.896067142486572"
"50","0.09217216074466705","0.09217216074466705","0.09217216074466705","0.0910257026553154","0.0910257026553154","0.0910257026553154","0.09494789689779282","0.09494789689779282","0.09494789689779282","0.2478608340024948","0.2478608340024948","0.2478608340024948","0.3222971558570862","0.3222971558570862","0.3222971558570862","0.33455586433410645","0.33455586433410645","0.33455586433410645","0.3651237487792969","0.3651237487792969","0.3651237487792969","0.36332598328590393","0.36332598328590393","0.36332598328590393","0.2717061936855316","0.2717061936855316","0.2717061936855316","0.28572937846183777","0.28572937846183777","0.28572937846183777","0.44302600622177124","0.44302600622177124","0.44302600622177124","0.5433615446090698","0.5433615446090698","0.5433615446090698","0.5846185684204102","0.5846185684204102","0.5846185684204102","2.535451650619507","2.535451650619507","2.535451650619507","9.493185043334961","9.493185043334961","9.493185043334961"
"51","0.10269191861152649","0.10269191861152649","0.10269191861152649","0.10250190645456314","0.10250190645456314","0.10250190645456314","0.09886179864406586","0.09886179864406586","0.09886179864406586","0.28877145051956177","0.28877145051956177","0.28877145051956177","0.34904754161834717","0.34904754161834717","0.34904754161834717","0.5286693572998047","0.5286693572998047","0.5286693572998047","0.2912728190422058","0.2912728190422058","0.2912728190422058","0.6215137243270874","0.6215137243270874","0.6215137243270874","0.28538772463798523","0.28538772463798523","0.28538772463798523","0.8729349374771118","0.8729349374771118","0.8729349374771118","0.44996964931488037","0.44996964931488037","0.44996964931488037","0.8462963104248047","0.8462963104248047","0.8462963104248047","4.123872756958008","4.123872756958008","4.123872756958008","2.464938163757324","2.464938163757324","2.464938163757324","4.309556484222412","4.309556484222412","4.309556484222412"
"52","0.08999648690223694","0.08999648690223694","0.08999648690223694","0.09614481776952744","0.09614481776952744","0.09614481776952744","0.12114757299423218","0.12114757299423218","0.12114757299423218","0.29432404041290283","0.29432404041290283","0.29432404041290283","0.5200045108795166","0.5200045108795166","0.5200045108795166","0.3312724530696869","0.3312724530696869","0.3312724530696869","0.4449659287929535","0.4449659287929535","0.4449659287929535","0.489143967628479","0.489143967628479","0.489143967628479","0.29665982723236084","0.29665982723236084","0.29665982723236084","0.48282569646835327","0.48282569646835327","0.48282569646835327","0.6947445273399353","0.6947445273399353","0.6947445273399353","0.516129195690155","0.516129195690155","0.516129195690155","1.7832450866699219","1.7832450866699219","1.7832450866699219","3.4350345134735107","3.4350345134735107","3.4350345134735107","4.785919189453125","4.785919189453125","4.785919189453125"
"53","0.1102835088968277","0.1102835088968277","0.1102835088968277","0.11485393345355988","0.11485393345355988","0.11485393345355988","0.09426677227020264","0.09426677227020264","0.09426677227020264","0.21746467053890228","0.21746467053890228","0.21746467053890228","0.378788024187088","0.378788024187088","0.378788024187088","0.23340781033039093","0.23340781033039093","0.23340781033039093","0.2541793882846832","0.2541793882846832","0.2541793882846832","0.5204805731773376","0.5204805731773376","0.5204805731773376","0.28108400106430054","0.28108400106430054","0.28108400106430054","0.32942962646484375","0.32942962646484375","0.32942962646484375","0.5330535173416138","0.5330535173416138","0.5330535173416138","0.5008713603019714","0.5008713603019714","0.5008713603019714","1.335702657699585","1.335702657699585","1.335702657699585","2.6503913402557373","2.6503913402557373","2.6503913402557373","3.6235527992248535","3.6235527992248535","3.6235527992248535"
"54","0.12228775769472122","0.12228775769472122","0.12228775769472122","0.08750703930854797","0.08750703930854797","0.08750703930854797","0.10670628398656845","0.10670628398656845","0.10670628398656845","0.28676262497901917","0.28676262497901917","0.28676262497901917","1.0327210426330566","1.0327210426330566","1.0327210426330566","0.3584858775138855","0.3584858775138855","0.3584858775138855","0.31098970770835876","0.31098970770835876","0.31098970770835876","0.3170921802520752","0.3170921802520752","0.3170921802520752","0.3572445809841156","0.3572445809841156","0.3572445809841156","0.3469591438770294","0.3469591438770294","0.3469591438770294","0.6814518570899963","0.6814518570899963","0.6814518570899963","0.7448923587799072","0.7448923587799072","0.7448923587799072","4.2163543701171875","4.2163543701171875","4.2163543701171875","1.6616283655166626","1.6616283655166626","1.6616283655166626","3.7504217624664307","3.7504217624664307","3.7504217624664307"
"55","0.0887775793671608","0.0887775793671608","0.0887775793671608","0.09456886351108551","0.09456886351108551","0.09456886351108551","0.09757020324468613","0.09757020324468613","0.09757020324468613","0.22040387988090515","0.22040387988090515","0.22040387988090515","0.3409830629825592","0.3409830629825592","0.3409830629825592","0.33557936549186707","0.33557936549186707","0.33557936549186707","0.3876403272151947","0.3876403272151947","0.3876403272151947","0.3572666645050049","0.3572666645050049","0.3572666645050049","0.29831093549728394","0.29831093549728394","0.29831093549728394","0.588249146938324","0.588249146938324","0.588249146938324","0.4937360882759094","0.4937360882759094","0.4937360882759094","0.4942820966243744","0.4942820966243744","0.4942820966243744","2.7578072547912598","2.7578072547912598","2.7578072547912598","3.5702359676361084","3.5702359676361084","3.5702359676361084","2.755958080291748","2.755958080291748","2.755958080291748"
"56","0.07939250767230988","0.07939250767230988","0.07939250767230988","0.08339711278676987","0.08339711278676987","0.08339711278676987","0.11418379843235016","0.11418379843235016","0.11418379843235016","0.25208115577697754","0.25208115577697754","0.25208115577697754","0.4980161488056183","0.4980161488056183","0.4980161488056183","0.26555997133255005","0.26555997133255005","0.26555997133255005","0.31802403926849365","0.31802403926849365","0.31802403926849365","0.25074195861816406","0.25074195861816406","0.25074195861816406","0.29227328300476074","0.29227328300476074","0.29227328300476074","0.3560578525066376","0.3560578525066376","0.3560578525066376","0.4144338369369507","0.4144338369369507","0.4144338369369507","0.43909841775894165","0.43909841775894165","0.43909841775894165","1.8927775621414185","1.8927775621414185","1.8927775621414185","6.705447673797607","6.705447673797607","6.705447673797607","4.54729700088501","4.54729700088501","4.54729700088501"
"57","0.08940903842449188","0.08940903842449188","0.08940903842449188","0.09624318033456802","0.09624318033456802","0.09624318033456802","0.0987653136253357","0.0987653136253357","0.0987653136253357","0.24320562183856964","0.24320562183856964","0.24320562183856964","0.3818654716014862","0.3818654716014862","0.3818654716014862","0.3159462809562683","0.3159462809562683","0.3159462809562683","0.2446518987417221","0.2446518987417221","0.2446518987417221","0.2888016700744629","0.2888016700744629","0.2888016700744629","0.2494192123413086","0.2494192123413086","0.2494192123413086","0.27444562315940857","0.27444562315940857","0.27444562315940857","0.4545246362686157","0.4545246362686157","0.4545246362686157","0.5154585838317871","0.5154585838317871","0.5154585838317871","3.33215069770813","3.33215069770813","3.33215069770813","4.548552989959717","4.548552989959717","4.548552989959717","7.373061656951904","7.373061656951904","7.373061656951904"
"58","0.10196421295404434","0.10196421295404434","0.10196421295404434","0.08328831195831299","0.08328831195831299","0.08328831195831299","0.09884414076805115","0.09884414076805115","0.09884414076805115","0.4198717474937439","0.4198717474937439","0.4198717474937439","0.360440731048584","0.360440731048584","0.360440731048584","0.3524312376976013","0.3524312376976013","0.3524312376976013","0.254024475812912","0.254024475812912","0.254024475812912","0.247951939702034","0.247951939702034","0.247951939702034","0.33486732840538025","0.33486732840538025","0.33486732840538025","0.5694925785064697","0.5694925785064697","0.5694925785064697","0.47195032238960266","0.47195032238960266","0.47195032238960266","0.4999158978462219","0.4999158978462219","0.4999158978462219","2.5743861198425293","2.5743861198425293","2.5743861198425293","2.915982723236084","2.915982723236084","2.915982723236084","1.7227569818496704","1.7227569818496704","1.7227569818496704"
"59","0.09038000553846359","0.09038000553846359","0.09038000553846359","0.0828811377286911","0.0828811377286911","0.0828811377286911","0.0850328654050827","0.0850328654050827","0.0850328654050827","0.3957803547382355","0.3957803547382355","0.3957803547382355","0.5893828868865967","0.5893828868865967","0.5893828868865967","0.4566383361816406","0.4566383361816406","0.4566383361816406","0.31113043427467346","0.31113043427467346","0.31113043427467346","0.25750860571861267","0.25750860571861267","0.25750860571861267","0.39155900478363037","0.39155900478363037","0.39155900478363037","0.5168972611427307","0.5168972611427307","0.5168972611427307","0.4150187373161316","0.4150187373161316","0.4150187373161316","0.4232998788356781","0.4232998788356781","0.4232998788356781","4.668440818786621","4.668440818786621","4.668440818786621","1.2060625553131104","1.2060625553131104","1.2060625553131104","6.993411064147949","6.993411064147949","6.993411064147949"