"Step","efb0_15-06_8h24m46s - val_ACC","efb0_15-06_8h24m46s - val_ACC__MIN","efb0_15-06_8h24m46s - val_ACC__MAX","efb0_14-06_22h24m5s - val_ACC","efb0_14-06_22h24m5s - val_ACC__MIN","efb0_14-06_22h24m5s - val_ACC__MAX","efb0_14-06_22h21m14s - val_ACC","efb0_14-06_22h21m14s - val_ACC__MIN","efb0_14-06_22h21m14s - val_ACC__MAX","efb0_14-06_22h33m3s - val_ACC","efb0_14-06_22h33m3s - val_ACC__MIN","efb0_14-06_22h33m3s - val_ACC__MAX","efb0_15-06_8h29m23s - val_ACC","efb0_15-06_8h29m23s - val_ACC__MIN","efb0_15-06_8h29m23s - val_ACC__MAX","efb0_14-06_22h35m15s - val_ACC","efb0_14-06_22h35m15s - val_ACC__MIN","efb0_14-06_22h35m15s - val_ACC__MAX","efb0_14-06_22h40m50s - val_ACC","efb0_14-06_22h40m50s - val_ACC__MIN","efb0_14-06_22h40m50s - val_ACC__MAX","dn201_14-06_13h14m46s - val_ACC","dn201_14-06_13h14m46s - val_ACC__MIN","dn201_14-06_13h14m46s - val_ACC__MAX","dn201_14-06_13h18m7s - val_ACC","dn201_14-06_13h18m7s - val_ACC__MIN","dn201_14-06_13h18m7s - val_ACC__MAX","dn201_14-06_13h19m58s - val_ACC","dn201_14-06_13h19m58s - val_ACC__MIN","dn201_14-06_13h19m58s - val_ACC__MAX","dn201_14-06_13h11m36s - val_ACC","dn201_14-06_13h11m36s - val_ACC__MIN","dn201_14-06_13h11m36s - val_ACC__MAX","dn201_14-06_13h17m53s - val_ACC","dn201_14-06_13h17m53s - val_ACC__MIN","dn201_14-06_13h17m53s - val_ACC__MAX","inception_14-06_19h1m2s - val_ACC","inception_14-06_19h1m2s - val_ACC__MIN","inception_14-06_19h1m2s - val_ACC__MAX","inception_14-06_18h53m23s - val_ACC","inception_14-06_18h53m23s - val_ACC__MIN","inception_14-06_18h53m23s - val_ACC__MAX","inception_14-06_18h48m47s - val_ACC","inception_14-06_18h48m47s - val_ACC__MIN","inception_14-06_18h48m47s - val_ACC__MAX","model_14-06_13h18m58s - val_ACC","model_14-06_13h18m58s - val_ACC__MIN","model_14-06_13h18m58s - val_ACC__MAX","inception_14-06_18h47m47s - val_ACC","inception_14-06_18h47m47s - val_ACC__MIN","inception_14-06_18h47m47s - val_ACC__MAX","inception_14-06_18h47m32s - val_ACC","inception_14-06_18h47m32s - val_ACC__MIN","inception_14-06_18h47m32s - val_ACC__MAX","model_14-06_13h19m30s - val_ACC","model_14-06_13h19m30s - val_ACC__MIN","model_14-06_13h19m30s - val_ACC__MAX","inception_14-06_18h49m41s - val_ACC","inception_14-06_18h49m41s - val_ACC__MIN","inception_14-06_18h49m41s - val_ACC__MAX","inception_14-06_18h50m49s - val_ACC","inception_14-06_18h50m49s - val_ACC__MIN","inception_14-06_18h50m49s - val_ACC__MAX","dn121_14-06_18h56m40s - val_ACC","dn121_14-06_18h56m40s - val_ACC__MIN","dn121_14-06_18h56m40s - val_ACC__MAX","rn50_14-06_20h40m57s - val_ACC","rn50_14-06_20h40m57s - val_ACC__MIN","rn50_14-06_20h40m57s - val_ACC__MAX","rn50_14-06_20h42m45s - val_ACC","rn50_14-06_20h42m45s - val_ACC__MIN","rn50_14-06_20h42m45s - val_ACC__MAX","rn50_14-06_20h41m37s - val_ACC","rn50_14-06_20h41m37s - val_ACC__MIN","rn50_14-06_20h41m37s - val_ACC__MAX","rn50_14-06_20h46m45s - val_ACC","rn50_14-06_20h46m45s - val_ACC__MIN","rn50_14-06_20h46m45s - val_ACC__MAX","rn50_14-06_20h57m33s - val_ACC","rn50_14-06_20h57m33s - val_ACC__MIN","rn50_14-06_20h57m33s - val_ACC__MAX","rn50_14-06_20h46m36s - val_ACC","rn50_14-06_20h46m36s - val_ACC__MIN","rn50_14-06_20h46m36s - val_ACC__MAX"
"27","0.9924312233924866","0.9924312233924866","0.9924312233924866","0.9922466278076172","0.9922466278076172","0.9922466278076172","0.9929850697517395","0.9929850697517395","0.9929850697517395","0.9939080476760864","0.9939080476760864","0.9939080476760864","0.9928004145622253","0.9928004145622253","0.9928004145622253","0.993723452091217","0.993723452091217","0.993723452091217","0.9913235902786255","0.9913235902786255","0.9913235902786255","0.9656636714935303","0.9656636714935303","0.9656636714935303","0.9481262564659119","0.9481262564659119","0.9481262564659119","0.9691711068153381","0.9691711068153381","0.9691711068153381","0.940372884273529","0.940372884273529","0.940372884273529","0.952925980091095","0.952925980091095","0.952925980091095","0.960310161113739","0.960310161113739","0.960310161113739","0.9132360816001892","0.9132360816001892","0.9132360816001892","0.9520029425621033","0.9520029425621033","0.9520029425621033","0.908990204334259","0.908990204334259","0.908990204334259","0.9619715809822083","0.9619715809822083","0.9619715809822083","0.9564334750175476","0.9564334750175476","0.9564334750175476","0.9172974228858948","0.9172974228858948","0.9172974228858948","0.9462802410125732","0.9462802410125732","0.9462802410125732","0.9507107138633728","0.9507107138633728","0.9507107138633728","0.9440649747848511","0.9440649747848511","0.9440649747848511","0.8316411375999451","0.8316411375999451","0.8316411375999451","0.7153406143188477","0.7153406143188477","0.7153406143188477","0.43455788493156433","0.43455788493156433","0.43455788493156433","0.7997046113014221","0.7997046113014221","0.7997046113014221","0.47609376907348633","0.47609376907348633","0.47609376907348633","0.45800259709358215","0.45800259709358215","0.45800259709358215"
"28","0.9907698035240173","0.9907698035240173","0.9907698035240173","0.9920620322227478","0.9920620322227478","0.9920620322227478","0.9931696653366089","0.9931696653366089","0.9931696653366089","0.9894775748252869","0.9894775748252869","0.9894775748252869","0.9915081858634949","0.9915081858634949","0.9915081858634949","0.9933542609214783","0.9933542609214783","0.9933542609214783","0.992615818977356","0.992615818977356","0.992615818977356","0.9741554260253906","0.9741554260253906","0.9741554260253906","0.9102824330329895","0.9102824330329895","0.9102824330329895","0.964925229549408","0.964925229549408","0.964925229549408","0.9558796286582947","0.9558796286582947","0.9558796286582947","0.9647406339645386","0.9647406339645386","0.9647406339645386","0.9412959218025208","0.9412959218025208","0.9412959218025208","0.9617869853973389","0.9617869853973389","0.9617869853973389","0.9551412463188171","0.9551412463188171","0.9551412463188171","0.954033613204956","0.954033613204956","0.954033613204956","0.9569872617721558","0.9569872617721558","0.9569872617721558","0.9536643624305725","0.9536643624305725","0.9536643624305725","0.9405574798583984","0.9405574798583984","0.9405574798583984","0.9667713046073914","0.9667713046073914","0.9667713046073914","0.9364961981773376","0.9364961981773376","0.9364961981773376","0.9544028043746948","0.9544028043746948","0.9544028043746948","0.7648144960403442","0.7648144960403442","0.7648144960403442","0.7291858792304993","0.7291858792304993","0.7291858792304993","0.46409451961517334","0.46409451961517334","0.46409451961517334","0.5903636813163757","0.5903636813163757","0.5903636813163757","0.8371792435646057","0.8371792435646057","0.8371792435646057","0.6283921003341675","0.6283921003341675","0.6283921003341675"
"29","0.9924312233924866","0.9924312233924866","0.9924312233924866","0.9935388565063477","0.9935388565063477","0.9935388565063477","0.9922466278076172","0.9922466278076172","0.9922466278076172","0.9929850697517395","0.9929850697517395","0.9929850697517395","0.991692841053009","0.991692841053009","0.991692841053009","0.9928004145622253","0.9928004145622253","0.9928004145622253","0.9894775748252869","0.9894775748252869","0.9894775748252869","0.9457263946533203","0.9457263946533203","0.9457263946533203","0.952372133731842","0.952372133731842","0.952372133731842","0.9625253677368164","0.9625253677368164","0.9625253677368164","0.9577257037162781","0.9577257037162781","0.9577257037162781","0.9636330008506775","0.9636330008506775","0.9636330008506775","0.9580948948860168","0.9580948948860168","0.9580948948860168","0.956618070602417","0.956618070602417","0.956618070602417","0.9287428259849548","0.9287428259849548","0.9287428259849548","0.952925980091095","0.952925980091095","0.952925980091095","0.9507107138633728","0.9507107138633728","0.9507107138633728","0.9512645602226257","0.9512645602226257","0.9512645602226257","0.9300350546836853","0.9300350546836853","0.9300350546836853","0.8951449394226074","0.8951449394226074","0.8951449394226074","0.9281890392303467","0.9281890392303467","0.9281890392303467","0.9455417990684509","0.9455417990684509","0.9455417990684509","0.5887022614479065","0.5887022614479065","0.5887022614479065","0.7764445543289185","0.7764445543289185","0.7764445543289185","0.46704816818237305","0.46704816818237305","0.46704816818237305","0.5421820282936096","0.5421820282936096","0.5421820282936096","0.6211925148963928","0.6211925148963928","0.6211925148963928","0.635407030582428","0.635407030582428","0.635407030582428"
"30","0.992615818977356","0.992615818977356","0.992615818977356","0.993723452091217","0.993723452091217","0.993723452091217","0.9920620322227478","0.9920620322227478","0.9920620322227478","0.99427729845047","0.99427729845047","0.99427729845047","0.9928004145622253","0.9928004145622253","0.9928004145622253","0.9944618940353394","0.9944618940353394","0.9944618940353394","0.9922466278076172","0.9922466278076172","0.9922466278076172","0.9651098251342773","0.9651098251342773","0.9651098251342773","0.9556950330734253","0.9556950330734253","0.9556950330734253","0.9418497085571289","0.9418497085571289","0.9418497085571289","0.9658482670783997","0.9658482670783997","0.9658482670783997","0.9643714427947998","0.9643714427947998","0.9643714427947998","0.9274505972862244","0.9274505972862244","0.9274505972862244","0.9545873999595642","0.9545873999595642","0.9545873999595642","0.9592025279998779","0.9592025279998779","0.9592025279998779","0.9647406339645386","0.9647406339645386","0.9647406339645386","0.8377330899238586","0.8377330899238586","0.8377330899238586","0.9525567889213562","0.9525567889213562","0.9525567889213562","0.9494184851646423","0.9494184851646423","0.9494184851646423","0.9507107138633728","0.9507107138633728","0.9507107138633728","0.950341522693634","0.950341522693634","0.950341522693634","0.9438803791999817","0.9438803791999817","0.9438803791999817","0.6837732791900635","0.6837732791900635","0.6837732791900635","0.8927450776100159","0.8927450776100159","0.8927450776100159","0.4140668213367462","0.4140668213367462","0.4140668213367462","0.435665488243103","0.435665488243103","0.435665488243103","0.5752261281013489","0.5752261281013489","0.5752261281013489","0.40871331095695496","0.40871331095695496","0.40871331095695496"
"31","0.9940926432609558","0.9940926432609558","0.9940926432609558","0.9918774366378784","0.9918774366378784","0.9918774366378784","0.9920620322227478","0.9920620322227478","0.9920620322227478","0.991692841053009","0.991692841053009","0.991692841053009","0.990031361579895","0.990031361579895","0.990031361579895","0.9939080476760864","0.9939080476760864","0.9939080476760864","0.9939080476760864","0.9939080476760864","0.9939080476760864","0.9606793522834778","0.9606793522834778","0.9606793522834778","0.9261583685874939","0.9261583685874939","0.9261583685874939","0.9763706922531128","0.9763706922531128","0.9763706922531128","0.9516337513923645","0.9516337513923645","0.9516337513923645","0.883884072303772","0.883884072303772","0.883884072303772","0.8419789671897888","0.8419789671897888","0.8419789671897888","0.9484954476356506","0.9484954476356506","0.9484954476356506","0.9601255059242249","0.9601255059242249","0.9601255059242249","0.9651098251342773","0.9651098251342773","0.9651098251342773","0.9593871235847473","0.9593871235847473","0.9593871235847473","0.9418497085571289","0.9418497085571289","0.9418497085571289","0.9344655871391296","0.9344655871391296","0.9344655871391296","0.9401882886886597","0.9401882886886597","0.9401882886886597","0.9405574798583984","0.9405574798583984","0.9405574798583984","0.9117592573165894","0.9117592573165894","0.9117592573165894","0.7906590104103088","0.7906590104103088","0.7906590104103088","0.5004615187644958","0.5004615187644958","0.5004615187644958","0.44120362401008606","0.44120362401008606","0.44120362401008606","0.7452464699745178","0.7452464699745178","0.7452464699745178","0.429942786693573","0.429942786693573","0.429942786693573","0.5325825810432434","0.5325825810432434","0.5325825810432434"
"32","0.9953848719596863","0.9953848719596863","0.9953848719596863","0.99427729845047","0.99427729845047","0.99427729845047","0.9944618940353394","0.9944618940353394","0.9944618940353394","0.99427729845047","0.99427729845047","0.99427729845047","0.9918774366378784","0.9918774366378784","0.9918774366378784","0.993723452091217","0.993723452091217","0.993723452091217","0.9920620322227478","0.9920620322227478","0.9920620322227478","0.9676942825317383","0.9676942825317383","0.9676942825317383","0.9628946185112","0.9628946185112","0.9628946185112","0.9621561765670776","0.9621561765670776","0.9621561765670776","0.9573564529418945","0.9573564529418945","0.9573564529418945","0.9628946185112","0.9628946185112","0.9628946185112","0.9440649747848511","0.9440649747848511","0.9440649747848511","0.9545873999595642","0.9545873999595642","0.9545873999595642","0.9551412463188171","0.9551412463188171","0.9551412463188171","0.9556950330734253","0.9556950330734253","0.9556950330734253","0.9590179324150085","0.9590179324150085","0.9590179324150085","0.9390806555747986","0.9390806555747986","0.9390806555747986","0.9440649747848511","0.9440649747848511","0.9440649747848511","0.9496030807495117","0.9496030807495117","0.9496030807495117","0.8194572925567627","0.8194572925567627","0.8194572925567627","0.9481262564659119","0.9481262564659119","0.9481262564659119","0.48292413353919983","0.48292413353919983","0.48292413353919983","0.8283182382583618","0.8283182382583618","0.8283182382583618","0.5410743951797485","0.5410743951797485","0.5410743951797485","0.6937419176101685","0.6937419176101685","0.6937419176101685","0.4317888021469116","0.4317888021469116","0.4317888021469116","0.47166329622268677","0.47166329622268677","0.47166329622268677"
"33","0.99427729845047","0.99427729845047","0.99427729845047","0.9931696653366089","0.9931696653366089","0.9931696653366089","0.991692841053009","0.991692841053009","0.991692841053009","0.9931696653366089","0.9931696653366089","0.9931696653366089","0.9913235902786255","0.9913235902786255","0.9913235902786255","0.9928004145622253","0.9928004145622253","0.9928004145622253","0.992615818977356","0.992615818977356","0.992615818977356","0.9628946185112","0.9628946185112","0.9628946185112","0.960310161113739","0.960310161113739","0.960310161113739","0.9562488198280334","0.9562488198280334","0.9562488198280334","0.9359424114227295","0.9359424114227295","0.9359424114227295","0.9675096869468689","0.9675096869468689","0.9675096869468689","0.9516337513923645","0.9516337513923645","0.9516337513923645","0.9438803791999817","0.9438803791999817","0.9438803791999817","0.964925229549408","0.964925229549408","0.964925229549408","0.8275798559188843","0.8275798559188843","0.8275798559188843","0.9593871235847473","0.9593871235847473","0.9593871235847473","0.9304043054580688","0.9304043054580688","0.9304043054580688","0.9060365557670593","0.9060365557670593","0.9060365557670593","0.9274505972862244","0.9274505972862244","0.9274505972862244","0.9484954476356506","0.9484954476356506","0.9484954476356506","0.9427727460861206","0.9427727460861206","0.9427727460861206","0.580025851726532","0.580025851726532","0.580025851726532","0.6673435568809509","0.6673435568809509","0.6673435568809509","0.4735093116760254","0.4735093116760254","0.4735093116760254","0.7950895428657532","0.7950895428657532","0.7950895428657532","0.4930773377418518","0.4930773377418518","0.4930773377418518","0.6252538561820984","0.6252538561820984","0.6252538561820984"
"34","0.9944618940353394","0.9944618940353394","0.9944618940353394","0.9885545372962952","0.9885545372962952","0.9885545372962952","0.9931696653366089","0.9931696653366089","0.9931696653366089","0.9928004145622253","0.9928004145622253","0.9928004145622253","0.9918774366378784","0.9918774366378784","0.9918774366378784","0.99427729845047","0.99427729845047","0.99427729845047","0.9933542609214783","0.9933542609214783","0.9933542609214783","0.9682481288909912","0.9682481288909912","0.9682481288909912","0.9627099633216858","0.9627099633216858","0.9627099633216858","0.9291120767593384","0.9291120767593384","0.9291120767593384","0.9481262564659119","0.9481262564659119","0.9481262564659119","0.871884822845459","0.871884822845459","0.871884822845459","0.9584640860557556","0.9584640860557556","0.9584640860557556","0.9379730224609375","0.9379730224609375","0.9379730224609375","0.9564334750175476","0.9564334750175476","0.9564334750175476","0.9278198480606079","0.9278198480606079","0.9278198480606079","0.9412959218025208","0.9412959218025208","0.9412959218025208","0.9638175964355469","0.9638175964355469","0.9638175964355469","0.8855454921722412","0.8855454921722412","0.8855454921722412","0.9627099633216858","0.9627099633216858","0.9627099633216858","0.9359424114227295","0.9359424114227295","0.9359424114227295","0.9457263946533203","0.9457263946533203","0.9457263946533203","0.37917667627334595","0.37917667627334595","0.37917667627334595","0.48292413353919983","0.48292413353919983","0.48292413353919983","0.40483662486076355","0.40483662486076355","0.40483662486076355","0.5039690136909485","0.5039690136909485","0.5039690136909485","0.49769243597984314","0.49769243597984314","0.49769243597984314","0.5041536092758179","0.5041536092758179","0.5041536092758179"
"35","0.9929850697517395","0.9929850697517395","0.9929850697517395","0.992615818977356","0.992615818977356","0.992615818977356","0.9918774366378784","0.9918774366378784","0.9918774366378784","0.9920620322227478","0.9920620322227478","0.9920620322227478","0.9939080476760864","0.9939080476760864","0.9939080476760864","0.99427729845047","0.99427729845047","0.99427729845047","0.992615818977356","0.992615818977356","0.992615818977356","0.9396345019340515","0.9396345019340515","0.9396345019340515","0.9196972250938416","0.9196972250938416","0.9196972250938416","0.9747092723846436","0.9747092723846436","0.9747092723846436","0.9712017774581909","0.9712017774581909","0.9712017774581909","0.9510799050331116","0.9510799050331116","0.9510799050331116","0.9614177346229553","0.9614177346229553","0.9614177346229553","0.9239431619644165","0.9239431619644165","0.9239431619644165","0.9564334750175476","0.9564334750175476","0.9564334750175476","0.9497876763343811","0.9497876763343811","0.9497876763343811","0.9606793522834778","0.9606793522834778","0.9606793522834778","0.9608639478683472","0.9608639478683472","0.9608639478683472","0.9268968105316162","0.9268968105316162","0.9268968105316162","0.9315118789672852","0.9315118789672852","0.9315118789672852","0.9518183469772339","0.9518183469772339","0.9518183469772339","0.9043751358985901","0.9043751358985901","0.9043751358985901","0.5471663475036621","0.5471663475036621","0.5471663475036621","0.6955879926681519","0.6955879926681519","0.6955879926681519","0.5748569369316101","0.5748569369316101","0.5748569369316101","0.48181650042533875","0.48181650042533875","0.48181650042533875","0.44434189796447754","0.44434189796447754","0.44434189796447754","0.6653128862380981","0.6653128862380981","0.6653128862380981"
"36","0.9946464896202087","0.9946464896202087","0.9946464896202087","0.9946464896202087","0.9946464896202087","0.9946464896202087","0.9933542609214783","0.9933542609214783","0.9933542609214783","0.990585207939148","0.990585207939148","0.990585207939148","0.9935388565063477","0.9935388565063477","0.9935388565063477","0.9940926432609558","0.9940926432609558","0.9940926432609558","0.9913235902786255","0.9913235902786255","0.9913235902786255","0.9695403575897217","0.9695403575897217","0.9695403575897217","0.9494184851646423","0.9494184851646423","0.9494184851646423","0.9508953094482422","0.9508953094482422","0.9508953094482422","0.9285582304000854","0.9285582304000854","0.9285582304000854","0.9075133800506592","0.9075133800506592","0.9075133800506592","0.9256045818328857","0.9256045818328857","0.9256045818328857","0.9588332772254944","0.9588332772254944","0.9588332772254944","0.9713863730430603","0.9713863730430603","0.9713863730430603","0.8368100523948669","0.8368100523948669","0.8368100523948669","0.9625253677368164","0.9625253677368164","0.9625253677368164","0.9019752740859985","0.9019752740859985","0.9019752740859985","0.9617869853973389","0.9617869853973389","0.9617869853973389","0.939265251159668","0.939265251159668","0.939265251159668","0.9604947566986084","0.9604947566986084","0.9604947566986084","0.938342273235321","0.938342273235321","0.938342273235321","0.4360347092151642","0.4360347092151642","0.4360347092151642","0.4574487805366516","0.4574487805366516","0.4574487805366516","0.4753553569316864","0.4753553569316864","0.4753553569316864","0.47000184655189514","0.47000184655189514","0.47000184655189514","0.4232970178127289","0.4232970178127289","0.4232970178127289","0.7013106942176819","0.7013106942176819","0.7013106942176819"
"37","0.9939080476760864","0.9939080476760864","0.9939080476760864","0.9929850697517395","0.9929850697517395","0.9929850697517395","0.9929850697517395","0.9929850697517395","0.9929850697517395","0.9933542609214783","0.9933542609214783","0.9933542609214783","0.9933542609214783","0.9933542609214783","0.9933542609214783","0.9896621704101562","0.9896621704101562","0.9896621704101562","0.9931696653366089","0.9931696653366089","0.9931696653366089","0.9678788781166077","0.9678788781166077","0.9678788781166077","0.9584640860557556","0.9584640860557556","0.9584640860557556","0.9470186233520508","0.9470186233520508","0.9470186233520508","0.9568026661872864","0.9568026661872864","0.9568026661872864","0.9625253677368164","0.9625253677368164","0.9625253677368164","0.9304043054580688","0.9304043054580688","0.9304043054580688","0.8687465190887451","0.8687465190887451","0.8687465190887451","0.9593871235847473","0.9593871235847473","0.9593871235847473","0.9545873999595642","0.9545873999595642","0.9545873999595642","0.9307734966278076","0.9307734966278076","0.9307734966278076","0.9219124913215637","0.9219124913215637","0.9219124913215637","0.9468340277671814","0.9468340277671814","0.9468340277671814","0.9643714427947998","0.9643714427947998","0.9643714427947998","0.9398190975189209","0.9398190975189209","0.9398190975189209","0.9388960599899292","0.9388960599899292","0.9388960599899292","0.5949787497520447","0.5949787497520447","0.5949787497520447","0.714417576789856","0.714417576789856","0.714417576789856","0.5818718671798706","0.5818718671798706","0.5818718671798706","0.514676034450531","0.514676034450531","0.514676034450531","0.4317888021469116","0.4317888021469116","0.4317888021469116","0.5185527205467224","0.5185527205467224","0.5185527205467224"
"38","0.9935388565063477","0.9935388565063477","0.9935388565063477","0.9924312233924866","0.9924312233924866","0.9924312233924866","0.9931696653366089","0.9931696653366089","0.9931696653366089","0.993723452091217","0.993723452091217","0.993723452091217","0.9929850697517395","0.9929850697517395","0.9929850697517395","0.993723452091217","0.993723452091217","0.993723452091217","0.9924312233924866","0.9924312233924866","0.9924312233924866","0.9736016392707825","0.9736016392707825","0.9736016392707825","0.9287428259849548","0.9287428259849548","0.9287428259849548","0.9721248149871826","0.9721248149871826","0.9721248149871826","0.9462802410125732","0.9462802410125732","0.9462802410125732","0.9717555642127991","0.9717555642127991","0.9717555642127991","0.9699095487594604","0.9699095487594604","0.9699095487594604","0.9610485434532166","0.9610485434532166","0.9610485434532166","0.9433265924453735","0.9433265924453735","0.9433265924453735","0.9337271451950073","0.9337271451950073","0.9337271451950073","0.9579102993011475","0.9579102993011475","0.9579102993011475","0.9599409103393555","0.9599409103393555","0.9599409103393555","0.9542182087898254","0.9542182087898254","0.9542182087898254","0.8689311146736145","0.8689311146736145","0.8689311146736145","0.9350193738937378","0.9350193738937378","0.9350193738937378","0.9486801028251648","0.9486801028251648","0.9486801028251648","0.47664758563041687","0.47664758563041687","0.47664758563041687","0.5318441987037659","0.5318441987037659","0.5318441987037659","0.5639653205871582","0.5639653205871582","0.5639653205871582","0.5242754220962524","0.5242754220962524","0.5242754220962524","0.43252721428871155","0.43252721428871155","0.43252721428871155","0.4941849708557129","0.4941849708557129","0.4941849708557129"
"39","0.9920620322227478","0.9920620322227478","0.9920620322227478","0.993723452091217","0.993723452091217","0.993723452091217","0.993723452091217","0.993723452091217","0.993723452091217","0.9929850697517395","0.9929850697517395","0.9929850697517395","0.9894775748252869","0.9894775748252869","0.9894775748252869","0.9944618940353394","0.9944618940353394","0.9944618940353394","0.9920620322227478","0.9920620322227478","0.9920620322227478","0.9580948948860168","0.9580948948860168","0.9580948948860168","0.9562488198280334","0.9562488198280334","0.9562488198280334","0.970647931098938","0.970647931098938","0.970647931098938","0.9518183469772339","0.9518183469772339","0.9518183469772339","0.962340772151947","0.962340772151947","0.962340772151947","0.9564334750175476","0.9564334750175476","0.9564334750175476","0.96861732006073","0.96861732006073","0.96861732006073","0.966032862663269","0.966032862663269","0.966032862663269","0.9483108520507812","0.9483108520507812","0.9483108520507812","0.9514491558074951","0.9514491558074951","0.9514491558074951","0.954033613204956","0.954033613204956","0.954033613204956","0.9440649747848511","0.9440649747848511","0.9440649747848511","0.9577257037162781","0.9577257037162781","0.9577257037162781","0.9571718573570251","0.9571718573570251","0.9571718573570251","0.9353885650634766","0.9353885650634766","0.9353885650634766","0.5495662093162537","0.5495662093162537","0.5495662093162537","0.6256230473518372","0.6256230473518372","0.6256230473518372","0.6008861064910889","0.6008861064910889","0.6008861064910889","0.49363115429878235","0.49363115429878235","0.49363115429878235","0.6819272637367249","0.6819272637367249","0.6819272637367249","0.4055750370025635","0.4055750370025635","0.4055750370025635"
"40","0.9929850697517395","0.9929850697517395","0.9929850697517395","","","","","","","","","","0.9918774366378784","0.9918774366378784","0.9918774366378784","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"41","0.991692841053009","0.991692841053009","0.991692841053009","","","","","","","","","","0.993723452091217","0.993723452091217","0.993723452091217","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"42","0.9928004145622253","0.9928004145622253","0.9928004145622253","","","","","","","","","","0.9924312233924866","0.9924312233924866","0.9924312233924866","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"43","0.9922466278076172","0.9922466278076172","0.9922466278076172","","","","","","","","","","0.9929850697517395","0.9929850697517395","0.9929850697517395","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"44","0.9894775748252869","0.9894775748252869","0.9894775748252869","","","","","","","","","","0.9933542609214783","0.9933542609214783","0.9933542609214783","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"45","0.9902159571647644","0.9902159571647644","0.9902159571647644","","","","","","","","","","0.9907698035240173","0.9907698035240173","0.9907698035240173","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"46","0.9929850697517395","0.9929850697517395","0.9929850697517395","","","","","","","","","","0.9931696653366089","0.9931696653366089","0.9931696653366089","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"47","0.993723452091217","0.993723452091217","0.993723452091217","","","","","","","","","","0.9918774366378784","0.9918774366378784","0.9918774366378784","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"48","0.9940926432609558","0.9940926432609558","0.9940926432609558","","","","","","","","","","0.9948310852050781","0.9948310852050781","0.9948310852050781","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"49","0.993723452091217","0.993723452091217","0.993723452091217","","","","","","","","","","0.9939080476760864","0.9939080476760864","0.9939080476760864","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""